code,name,districtCode
7924,Xã Ea BHốk,481
7925,Xã Ea Hu,481
7926,Xã Dray Bhăng,481
7927,Xã Hòa Hiệp,481
7928,Phường Nghĩa Đức,482
7929,Phường Nghĩa Thành,482
7930,Phường Nghĩa Phú,482
7931,Phường Nghĩa Tân,482
7932,Phường Nghĩa Trung,482
7933,Xã Đăk R'Moan,482
7934,Phường Quảng Thành,482
7935,Xã Đắk Nia,482
7936,Xã Quảng Sơn,483
7937,Xã Quảng Hòa,483
7938,Xã Đắk Ha,483
7939,Xã Đắk R'Măng,483
7940,Xã Quảng Khê,483
7941,Xã Đắk Plao,483
7942,Xã Đắk Som,483
7943,Thị trấn Ea T'Ling,484
7944,Xã Đắk Wil,484
7945,Xã Ea Pô,484
7946,Xã Nam Dong,484
7947,Xã Đắk DRông,484
7948,Xã Tâm Thắng,484
7949,Xã Cư Knia,484
7950,Xã Trúc Sơn,484
7951,Thị trấn Đắk Mil,485
7952,Xã Đắk Lao,485
7953,Xã Đắk R'La,485
7954,Xã Đắk Gằn,485
7955,Xã Đức Mạnh,485
7956,Xã Đắk N'Drót,485
7957,Xã Long Sơn,485
7958,Xã Đắk Sắk,485
7959,Xã Thuận An,485
7960,Xã Đức Minh,485
7961,Thị trấn Đắk Mâm,486
7962,Xã Đắk Sôr,486
7963,Xã Nam Xuân,486
7964,Xã Buôn Choah,486
7965,Xã Nam Đà,486
7966,Xã Tân Thành,486
7967,Xã Đắk Drô,486
7968,Xã Nâm Nung,486
7969,Xã Đức Xuyên,486
7970,Xã Đắk Nang,486
7971,Xã Quảng Phú,486
7972,Xã Nâm N'Đir,486
7973,Thị trấn Đức An,487
7974,Xã Đắk Môl,487
7975,Xã Đắk Hòa,487
7976,Xã Nam Bình,487
7977,Xã Thuận Hà,487
7978,Xã Thuận Hạnh,487
7979,Xã Đắk N'Dung,487
7980,Xã Nâm N'Jang,487
7981,Xã Trường Xuân,487
7982,Thị trấn Kiến Đức,488
7983,Xã Quảng Tín,488
7984,Xã Đắk Wer,488
7985,Xã Nhân Cơ,488
7986,Xã Kiến Thành,488
7987,Xã Nghĩa Thắng,488
7988,Xã Đạo Nghĩa,488
7989,Xã Đắk Sin,488
7990,Xã Hưng Bình,488
7991,Xã Đắk Ru,488
7992,Xã Nhân Đạo,488
7993,Xã Quảng Trực,489
7994,Xã Đắk Búk So,489
7995,Xã Quảng Tâm,489
7996,Xã Đắk R'Tíh,489
7997,Xã Đắk Ngo,489
7998,Xã Quảng Tân,489
7999,Phường 7,490
8000,Phường 8,490
8001,Phường 12,490
8002,Phường 9,490
8003,Phường 2,490
8004,Phường 1,490
8005,Phường 6,490
8006,Phường 5,490
8007,Phường 4,490
8008,Phường 10,490
8009,Phường 11,490
8010,Phường 3,490
8011,Xã Xuân Thọ,490
8012,Xã Tà Nung,490
8013,Xã Trạm Hành,490
8014,Xã Xuân Trường,490
8015,Phường Lộc Phát,491
8016,Phường Lộc Tiến,491
8017,Phường 2,491
8018,Phường 1,491
8019,Phường B'lao,491
8020,Phường Lộc Sơn,491
8021,Xã Đạm Bri,491
8022,Xã Lộc Thanh,491
8023,Xã Lộc Nga,491
8024,Xã Lộc Châu,491
8025,Xã Đại Lào,491
8026,Xã Đạ Tông,492
8027,Xã Đạ Long,492
8028,Xã Đạ M' Rong,492
8029,Xã Liêng Srônh,492
8030,Xã Đạ Rsal,492
8031,Xã Rô Men,492
8032,Xã Phi Liêng,492
8033,Xã Đạ K' Nàng,492
8034,Thị trấn Lạc Dương,493
8035,Xã Đạ Chais,493
8036,Xã Đạ Nhim,493
8037,Xã Đưng KNớ,493
8038,Xã Lát,493
8039,Xã Đạ Sar,493
8040,Thị trấn Nam Ban,494
8041,Thị trấn Đinh Văn,494
8042,Xã Phú Sơn,494
8043,Xã Phi Tô,494
8044,Xã Mê Linh,494
8045,Xã Đạ Đờn,494
8046,Xã Phúc Thọ,494
8047,Xã Đông Thanh,494
8048,Xã Gia Lâm,494
8049,Xã Tân Thanh,494
8050,Xã Tân Văn,494
8051,Xã Hoài Đức,494
8052,Xã Tân Hà,494
8053,Xã Liên Hà,494
8054,Xã Đan Phượng,494
8055,Xã Nam Hà,494
8056,Thị trấn D'Ran,495
8057,Thị trấn Thạnh Mỹ,495
8058,Xã Lạc Xuân,495
8059,Xã Đạ Ròn,495
8060,Xã Lạc Lâm,495
8061,Xã Ka Đô,495
8062,Xã Quảng Lập,495
8063,Xã Ka Đơn,495
8064,Xã Tu Tra,495
8065,Xã Pró,495
8066,Thị trấn Liên Nghĩa,496
8067,Xã Hiệp An,496
8068,Xã Liên Hiệp,496
8069,Xã Hiệp Thạnh,496
8070,Xã Bình Thạnh,496
8071,Xã N'Thol Hạ,496
8072,Xã Tân Hội,496
8073,Xã Tân Thành,496
8074,Xã Phú Hội,496
8075,Xã Ninh Gia,496
8076,Xã Tà Năng,496
8077,Xã Đa Quyn,496
8078,Xã Tà Hine,496
8079,Xã Đà Loan,496
8080,Xã Ninh Loan,496
8081,Thị trấn Di Linh,497
8082,Xã Đinh Trang Thượng,497
8083,Xã Tân Thượng,497
8084,Xã Tân Lâm,497
8085,Xã Tân Châu,497
8086,Xã Tân Nghĩa,497
8087,Xã Gia Hiệp,497
8088,Xã Đinh Lạc,497
8089,Xã Tam Bố,497
8090,Xã Đinh Trang Hòa,497
8091,Xã Liên Đầm,497
8092,Xã Gung Ré,497
8093,Xã Bảo Thuận,497
8094,Xã Hòa Ninh,497
8095,Xã Hòa Trung,497
8096,Xã Hòa Nam,497
8097,Xã Hòa Bắc,497
8098,Xã Sơn Điền,497
8099,Xã Gia Bắc,497
8114,Thị trấn Đạ M'ri,498
8115,Thị trấn Ma Đa Guôi,498
8116,Xã Hà Lâm,498
8117,Xã Đạ Tồn,498
8118,Xã Đạ Oai,498
8119,Xã Đạ Ploa,498
8120,Xã Ma Đa Guôi,498
8121,Xã Đoàn Kết,498
8122,Xã Phước Lộc,498
8123,Thị trấn Đạ Tẻh,499
8124,Xã An Nhơn,499
8125,Xã Quốc Oai,499
8126,Xã Mỹ Đức,499
8127,Xã Quảng Trị,499
8128,Xã Đạ Lây,499
8129,Xã Triệu Hải,499
8130,Xã Đạ Kho,499
8131,Xã Đạ Pal,499
8132,Thị trấn Cát Tiên,500
8133,Xã Tiên Hoàng,500
8134,Xã Phước Cát 2,500
8135,Xã Gia Viễn,500
8136,Xã Nam Ninh,500
8137,Thị trấn Phước Cát,500
8138,Xã Đức Phổ,500
8139,Xã Quảng Ngãi,500
8140,Xã Đồng Nai Thượng,500
8141,Phường Thác Mơ,501
8142,Phường Long Thủy,501
8143,Phường Phước Bình,501
8144,Phường Long Phước,501
8145,Phường Sơn Giang,501
8146,Xã Long Giang,501
8147,Xã Phước Tín,501
8148,Phường Tân Phú,502
8149,Phường Tân Đồng,502
8150,Phường Tân Bình,502
8151,Phường Tân Xuân,502
8152,Phường Tân Thiện,502
8153,Xã Tân Thành,502
8154,Phường Tiến Thành,502
8155,Xã Tiến Hưng,502
8156,Phường Hưng Chiến,503
8157,Phường An Lộc,503
8158,Phường Phú Thịnh,503
8159,Phường Phú Đức,503
8160,Xã Thanh Lương,503
8161,Xã Thanh Phú,503
8162,Xã Bù Gia Mập,504
8163,Xã Đak Ơ,504
8164,Xã Đức Hạnh,504
8165,Xã Phú Văn,504
8166,Xã Đa Kia,504
8167,Xã Phước Minh,504
8168,Xã Bình Thắng,504
8169,Xã Phú Nghĩa,504
8170,Thị trấn Lộc Ninh,505
8171,Xã Lộc Hòa,505
8172,Xã Lộc An,505
8173,Xã Lộc Tấn,505
8174,Xã Lộc Thạnh,505
8175,Xã Lộc Hiệp,505
8176,Xã Lộc Thiện,505
8177,Xã Lộc Thuận,505
8178,Xã Lộc Quang,505
8179,Xã Lộc Phú,505
8180,Xã Lộc Thành,505
8181,Xã Lộc Thái,505
8182,Xã Lộc Điền,505
8183,Xã Lộc Hưng,505
8184,Xã Lộc Thịnh,505
8185,Xã Lộc Khánh,505
8186,Thị trấn Thanh Bình,506
8187,Xã Hưng Phước,506
8188,Xã Phước Thiện,506
8189,Xã Thiện Hưng,506
8190,Xã Thanh Hòa,506
8191,Xã Tân Thành,506
8192,Xã Tân Tiến,506
8193,Xã Thanh An,507
8194,Xã An Khương,507
8195,Xã An Phú,507
8196,Xã Tân Lợi,507
8197,Xã Tân Hưng,507
8198,Xã Minh Đức,507
8199,Xã Minh Tâm,507
8200,Xã Phước An,507
8201,Xã Thanh Bình,507
8202,Thị trấn Tân Khai,507
8203,Xã Đồng Nơ,507
8204,Xã Tân Hiệp,507
8205,Xã Tân Quan,507
8206,Thị trấn Tân Phú,508
8207,Xã Thuận Lợi,508
8208,Xã Đồng Tâm,508
8209,Xã Tân Phước,508
8210,Xã Tân Hưng,508
8211,Xã Tân Lợi,508
8212,Xã Tân Lập,508
8213,Xã Tân Hòa,508
8214,Xã Thuận Phú,508
8215,Xã Đồng Tiến,508
8216,Xã Tân Tiến,508
8217,Thị trấn Đức Phong,509
8218,Xã Đường 10,509
8219,Xã Đak Nhau,509
8220,Xã Phú Sơn,509
8221,Xã Thọ Sơn,509
8222,Xã Bình Minh,509
8223,Xã Bom Bo,509
8224,Xã Minh Hưng,509
8225,Xã Đoàn Kết,509
8226,Xã Đồng Nai,509
8227,Xã Đức Liễu,509
8228,Xã Thống Nhất,509
8229,Xã Nghĩa Trung,509
8230,Xã Nghĩa Bình,509
8231,Xã Đăng Hà,509
8232,Xã Phước Sơn,509
8233,Thị trấn Chơn Thành,510
8234,Xã Thành Tâm,510
8235,Xã Minh Lập,510
8236,Xã Quang Minh,510
8237,Xã Minh Hưng,510
8238,Xã Minh Long,510
8239,Xã Minh Thành,510
8240,Xã Nha Bích,510
8241,Xã Minh Thắng,510
8242,Xã Long Bình,511
8243,Xã Bình Tân,511
8244,Xã Bình Sơn,511
8245,Xã Long Hưng,511
8246,Xã Phước Tân,511
8247,Xã Bù Nho,511
8248,Xã Long Hà,511
8249,Xã Long Tân,511
8250,Xã Phú Trung,511
8251,Xã Phú Riềng,511
8252,Phường 1,512
8253,Phường 3,512
8254,Phường 4,512
8255,Phường Hiệp Ninh,512
8256,Phường 2,512
8257,Xã Thạnh Tân,512
8258,Xã Tân Bình,512
8259,Xã Bình Minh,512
8260,Phường Ninh Sơn,512
8261,Phường Ninh Thạnh,512
8262,Thị trấn Tân Biên,513
8263,Xã Tân Lập,513
8264,Xã Thạnh Bắc,513
8265,Xã Tân Bình,513
8266,Xã Thạnh Bình,513
8267,Xã Thạnh Tây,513
8268,Xã Hòa Hiệp,513
8269,Xã Tân Phong,513
8270,Xã Mỏ Công,513
8271,Xã Trà Vong,513
8272,Thị trấn Tân Châu,514
8273,Xã Tân Hà,514
8274,Xã Tân Đông,514
8275,Xã Tân Hội,514
8276,Xã Tân Hòa,514
8277,Xã Suối Ngô,514
8278,Xã Suối Dây,514
8279,Xã Tân Hiệp,514
8280,Xã Thạnh Đông,514
8281,Xã Tân Thành,514
8282,Xã Tân Phú,514
8283,Xã Tân Hưng,514
8284,Thị trấn Dương Minh Châu,515
8285,Xã Suối Đá,515
8286,Xã Phan,515
8287,Xã Phước Ninh,515
8288,Xã Phước Minh,515
8289,Xã Bàu Năng,515
8290,Xã Chà Là,515
8291,Xã Cầu Khởi,515
8292,Xã Bến Củi,515
8293,Xã Lộc Ninh,515
8294,Xã Truông Mít,515
8295,Thị trấn Châu Thành,516
8296,Xã Hảo Đước,516
8297,Xã Phước Vinh,516
8298,Xã Đồng Khởi,516
8299,Xã Thái Bình,516
8300,Xã An Cơ,516
8301,Xã Biên Giới,516
8302,Xã Hòa Thạnh,516
8303,Xã Trí Bình,516
8304,Xã Hòa Hội,516
8305,Xã An Bình,516
8306,Xã Thanh Điền,516
8307,Xã Thành Long,516
8308,Xã Ninh Điền,516
8309,Xã Long Vĩnh,516
8310,Phường Long Hoa,517
8311,Phường Hiệp Tân,517
8312,Phường Long Thành Bắc,517
8313,Xã Trường Hòa,517
8314,Xã Trường Đông,517
8315,Phường Long Thành Trung,517
8316,Xã Trường Tây,517
8317,Xã Long Thành Nam,517
8318,Thị trấn Gò Dầu,518
8319,Xã Thạnh Đức,518
8320,Xã Cẩm Giang,518
8321,Xã Hiệp Thạnh,518
8322,Xã Bàu Đồn,518
8323,Xã Phước Thạnh,518
8324,Xã Phước Đông,518
8325,Xã Phước Trạch,518
8326,Xã Thanh Phước,518
8327,Thị trấn Bến Cầu,519
8328,Xã Long Chữ,519
8329,Xã Long Phước,519
8330,Xã Long Giang,519
8331,Xã Tiên Thuận,519
8332,Xã Long Khánh,519
8333,Xã Lợi Thuận,519
8334,Xã Long Thuận,519
8335,Xã An Thạnh,519
8336,Phường Trảng Bàng,520
8337,Xã Đôn Thuận,520
8338,Xã Hưng Thuận,520
8339,Phường Lộc Hưng,520
8340,Phường Gia Lộc,520
8341,Phường Gia Bình,520
8342,Xã Phước Bình,520
8343,Phường An Tịnh,520
8344,Phường An Hòa,520
8345,Xã Phước Chỉ,520
8346,Phường Hiệp Thành,521
8347,Phường Phú Lợi,521
8348,Phường Phú Cường,521
8349,Phường Phú Hòa,521
8350,Phường Phú Thọ,521
8351,Phường Chánh Nghĩa,521
8352,Phường Định Hòa,521
8353,Phường Hòa Phú,521
8354,Phường Phú Mỹ,521
8355,Phường Phú Tân,521
8356,Phường Tân An,521
8357,Phường Hiệp An,521
8358,Phường Tương Bình Hiệp,521
8359,Phường Chánh Mỹ,521
8360,Xã Trừ Văn Thố,522
8361,Xã Cây Trường II,522
8362,Thị trấn Lai Uyên,522
8363,Xã Tân Hưng,522
8364,Xã Long Nguyên,522
8365,Xã Hưng Hòa,522
8366,Xã Lai Hưng,522
8367,Thị trấn Dầu Tiếng,523
8368,Xã Minh Hòa,523
8369,Xã Minh Thạnh,523
8370,Xã Minh Tân,523
8371,Xã Định An,523
8372,Xã Long Hòa,523
8373,Xã Định Thành,523
8374,Xã Định Hiệp,523
8375,Xã An Lập,523
8376,Xã Long Tân,523
8377,Xã Thanh An,523
8378,Xã Thanh Tuyền,523
8379,Phường Mỹ Phước,524
8380,Phường Chánh Phú Hòa,524
8381,Xã An Điền,524
8382,Xã An Tây,524
8383,Phường Thới Hòa,524
8384,Phường Hòa Lợi,524
8385,Phường Tân Định,524
8386,Xã Phú An,524
8387,Thị trấn Phước Vĩnh,525
8388,Xã An Linh,525
8389,Xã Phước Sang,525
8390,Xã An Thái,525
8391,Xã An Long,525
8392,Xã An Bình,525
8393,Xã Tân Hiệp,525
8394,Xã Tam Lập,525
8395,Xã Tân Long,525
8396,Xã Vĩnh Hòa,525
8397,Xã Phước Hòa,525
8398,Phường Uyên Hưng,526
8399,Phường Tân Phước Khánh,526
8400,Phường Vĩnh Tân,526
8401,Phường Hội Nghĩa,526
8402,Phường Tân Hiệp,526
8403,Phường Khánh Bình,526
8404,Phường Phú Chánh,526
8405,Xã Bạch Đằng,526
8406,Phường Tân Vĩnh Hiệp,526
8407,Phường Thạnh Phước,526
8408,Xã Thạnh Hội,526
8409,Phường Thái Hòa,526
8410,Phường Dĩ An,527
8411,Phường Tân Bình,527
8412,Phường Tân Đông Hiệp,527
8413,Phường Bình An,527
8414,Phường Bình Thắng,527
8415,Phường Đông Hòa,527
8416,Phường An Bình,527
8417,Phường An Thạnh,528
8418,Phường Lái Thiêu,528
8419,Phường Bình Chuẩn,528
8420,Phường Thuận Giao,528
8421,Phường An Phú,528
8422,Phường Hưng Định,528
8423,Xã An Sơn,528
8424,Phường Bình Nhâm,528
8425,Phường Bình Hòa,528
8426,Phường Vĩnh Phú,528
8427,Xã Tân Định,529
8428,Xã Bình Mỹ,529
8429,Thị trấn Tân Bình,529
8430,Xã Tân Lập,529
8431,Thị trấn Tân Thành,529
8432,Xã Đất Cuốc,529
8433,Xã Hiếu Liêm,529
8434,Xã Lạc An,529
8435,Xã Tân Mỹ,529
8436,Xã Thường Tân,529
8437,Phường Trảng Dài,530
8438,Phường Tân Phong,530
8439,Phường Tân Biên,530
8440,Phường Hố Nai,530
8441,Phường Tân Hòa,530
8442,Phường Tân Hiệp,530
8443,Phường Bửu Long,530
8444,Phường Tân Tiến,530
8445,Phường Tam Hiệp,530
8446,Phường Long Bình,530
8447,Phường Quang Vinh,530
8448,Phường Tân Mai,530
8449,Phường Thống Nhất,530
8450,Phường Trung Dũng,530
8451,Phường Tam Hòa,530
8452,Phường Hòa Bình,530
8453,Phường Quyết Thắng,530
8454,Phường Thanh Bình,530
8455,Phường Bình Đa,530
8456,Phường An Bình,530
8457,Phường Bửu Hòa,530
8458,Phường Long Bình Tân,530
8459,Phường Tân Vạn,530
8460,Phường Tân Hạnh,530
8461,Phường Hiệp Hòa,530
8462,Phường Hóa An,530
8463,Phường An Hòa,530
8464,Phường Tam Phước,530
8465,Phường Phước Tân,530
8466,Xã Long Hưng,530
8467,Phường Xuân Trung,531
8468,Phường Xuân Thanh,531
8469,Phường Xuân Bình,531
8470,Phường Xuân An,531
8471,Phường Xuân Hòa,531
8472,Phường Phú Bình,531
8473,Xã Bình Lộc,531
8474,Xã Bảo Quang,531
8475,Phường Suối Tre,531
8476,Phường Bảo Vinh,531
8477,Phường Xuân Lập,531
8478,Phường Bàu Sen,531
8479,Xã Bàu Trâm,531
8480,Phường Xuân Tân,531
8481,Xã Hàng Gòn,531
8482,Thị trấn Tân Phú,532
8483,Xã Dak Lua,532
8484,Xã Nam Cát Tiên,532
8485,Xã Phú An,532
8486,Xã Núi Tượng,532
8487,Xã Tà Lài,532
8488,Xã Phú Lập,532
8489,Xã Phú Sơn,532
8490,Xã Phú Thịnh,532
8491,Xã Thanh Sơn,532
8492,Xã Phú Trung,532
8493,Xã Phú Xuân,532
8494,Xã Phú Lộc,532
8495,Xã Phú Lâm,532
8496,Xã Phú Bình,532
8497,Xã Phú Thanh,532
8498,Xã Trà Cổ,532
8499,Xã Phú Điền,532
8500,Thị trấn Vĩnh An,533
8501,Xã Phú Lý,533
8502,Xã Trị An,533
8503,Xã Tân An,533
8504,Xã Vĩnh Tân,533
8505,Xã Bình Lợi,533
8506,Xã Thạnh Phú,533
8507,Xã Thiện Tân,533
8508,Xã Tân Bình,533
8509,Xã Bình Hòa,533
8510,Xã Mã Đà,533
8511,Xã Hiếu Liêm,533
8512,Thị trấn Định Quán,534
8513,Xã Thanh Sơn,534
8514,Xã Phú Tân,534
8515,Xã Phú Vinh,534
8516,Xã Phú Lợi,534
8517,Xã Phú Hòa,534
8518,Xã Ngọc Định,534
8519,Xã La Ngà,534
8520,Xã Gia Canh,534
8521,Xã Phú Ngọc,534
8522,Xã Phú Cường,534
8523,Xã Túc Trưng,534
8524,Xã Phú Túc,534
8525,Xã Suối Nho,534
8526,Thị trấn Trảng Bom,535
8527,Xã Thanh Bình,535
8528,Xã Cây Gáo,535
8529,Xã Bàu Hàm,535
8530,Xã Sông Thao,535
8531,Xã Sông Trầu,535
8532,Xã Đông Hòa,535
8533,Xã Bắc Sơn,535
8534,Xã Hố Nai 3,535
8535,Xã Tây Hòa,535
8536,Xã Bình Minh,535
8537,Xã Trung Hòa,535
8538,Xã Đồi 61,535
8539,Xã Hưng Thịnh,535
8540,Xã Quảng Tiến,535
8541,Xã Giang Điền,535
8542,Xã An Viễn,535
8543,Xã Gia Tân 1,536
8544,Xã Gia Tân 2,536
8545,Xã Gia Tân 3,536
8546,Xã Gia Kiệm,536
8547,Xã Quang Trung,536
8548,Xã Bàu Hàm 2,536
8549,Xã Hưng Lộc,536
8550,Xã Lộ 25,536
8551,Xã Xuân Thiện,536
8552,Thị trấn Dầu Giây,536
8553,Xã Sông Nhạn,537
8554,Xã Xuân Quế,537
8555,Xã Nhân Nghĩa,537
8556,Xã Xuân Đường,537
8557,Thị trấn Long Giao,537
8558,Xã Xuân Mỹ,537
8559,Xã Thừa Đức,537
8560,Xã Bảo Bình,537
8561,Xã Xuân Bảo,537
8562,Xã Xuân Tây,537
8563,Xã Xuân Đông,537
8564,Xã Sông Ray,537
8565,Xã Lâm San,537
8566,Thị trấn Long Thành,538
8567,Xã An Phước,538
8568,Xã Bình An,538
8569,Xã Long Đức,538
8570,Xã Lộc An,538
8571,Xã Bình Sơn,538
8572,Xã Tam An,538
8573,Xã Cẩm Đường,538
8574,Xã Long An,538
8575,Xã Bàu Cạn,538
8576,Xã Long Phước,538
8577,Xã Phước Bình,538
8578,Xã Tân Hiệp,538
8579,Xã Phước Thái,538
8580,Thị trấn Gia Ray,539
8581,Xã Xuân Bắc,539
8582,Xã Suối Cao,539
8583,Xã Xuân Thành,539
8584,Xã Xuân Thọ,539
8585,Xã Xuân Trường,539
8586,Xã Xuân Hòa,539
8587,Xã Xuân Hưng,539
8588,Xã Xuân Tâm,539
8589,Xã Suối Cát,539
8590,Xã Xuân Hiệp,539
8591,Xã Xuân Phú,539
8592,Xã Xuân Định,539
8593,Xã Bảo Hòa,539
8594,Xã Lang Minh,539
8595,Xã Phước Thiền,540
8596,Xã Long Tân,540
8597,Xã Đại Phước,540
8598,Thị trấn Hiệp Phước,540
8599,Xã Phú Hữu,540
8600,Xã Phú Hội,540
8601,Xã Phú Thạnh,540
8602,Xã Phú Đông,540
8603,Xã Long Thọ,540
8604,Xã Vĩnh Thanh,540
8605,Xã Phước Khánh,540
8606,Xã Phước An,540
8607,Phường 1,541
8608,Phường Thắng Tam,541
8609,Phường 2,541
8610,Phường 3,541
8611,Phường 4,541
8612,Phường 5,541
8613,Phường Thắng Nhì,541
8614,Phường 7,541
8615,Phường Nguyễn An Ninh,541
8616,Phường 8,541
8617,Phường 9,541
8618,Phường Thắng Nhất,541
8619,Phường Rạch Dừa,541
8620,Phường 10,541
8621,Phường 11,541
8622,Phường 12,541
8623,Xã Long Sơn,541
8624,Phường Phước Hưng,542
8625,Phường Phước Hiệp,542
8626,Phường Phước Nguyên,542
8627,Phường Long Toàn,542
8628,Phường Long Tâm,542
8629,Phường Phước Trung,542
8630,Phường Long Hương,542
8631,Phường Kim Dinh,542
8632,Xã Tân Hưng,542
8633,Xã Long Phước,542
8634,Xã Hòa Long,542
8635,Xã Bàu Chinh,543
8636,Thị trấn Ngãi Giao,543
8637,Xã Bình Ba,543
8638,Xã Suối Nghệ,543
8639,Xã Xuân Sơn,543
8640,Xã Sơn Bình,543
8641,Xã Bình Giã,543
8642,Xã Bình Trung,543
8643,Xã Xà Bang,543
8644,Xã Cù Bị,543
8645,Xã Láng Lớn,543
8646,Xã Quảng Thành,543
8647,Xã Kim Long,543
8648,Xã Suối Rao,543
8649,Xã Đá Bạc,543
8650,Xã Nghĩa Thành,543
8651,Thị trấn Phước Bửu,544
8652,Xã Phước Thuận,544
8653,Xã Phước Tân,544
8654,Xã Xuyên Mộc,544
8655,Xã Bông Trang,544
8656,Xã Tân Lâm,544
8657,Xã Bàu Lâm,544
8658,Xã Hòa Bình,544
8659,Xã Hòa Hưng,544
8660,Xã Hòa Hiệp,544
8661,Xã Hòa Hội,544
8662,Xã Bưng Riềng,544
8663,Xã Bình Châu,544
8664,Thị trấn Long Điền,545
8665,Thị trấn Long Hải,545
8666,Xã An Ngãi,545
8667,Xã Tam Phước,545
8668,Xã An Nhứt,545
8669,Xã Phước Tỉnh,545
8670,Xã Phước Hưng,545
8671,Thị trấn Đất Đỏ,546
8672,Xã Phước Long Thọ,546
8673,Xã Phước Hội,546
8674,Xã Long Mỹ,546
8675,Thị trấn Phước Hải,546
8676,Xã Long Tân,546
8677,Xã Láng Dài,546
8678,Xã Lộc An,546
8679,Phường Phú Mỹ,547
8680,Xã Tân Hòa,547
8681,Xã Tân Hải,547
8682,Phường Phước Hòa,547
8683,Phường Tân Phước,547
8684,Phường Mỹ Xuân,547
8685,Xã Sông Xoài,547
8686,Phường Hắc Dịch,547
8687,Xã Châu Pha,547
8688,Xã Tóc Tiên,547
8689,,548
8690,Phường Tân Định,549
8691,Phường Đa Kao,549
8692,Phường Bến Nghé,549
8693,Phường Bến Thành,549
8694,Phường Nguyễn Thái Bình,549
8695,Phường Phạm Ngũ Lão,549
8696,Phường Cầu Ông Lãnh,549
8697,Phường Cô Giang,549
8698,Phường Nguyễn Cư Trinh,549
8699,Phường Cầu Kho,549
8700,Phường Thạnh Xuân,550
8701,Phường Thạnh Lộc,550
8702,Phường Hiệp Thành,550
8703,Phường Thới An,550
8704,Phường Tân Chánh Hiệp,550
8705,Phường An Phú Đông,550
8706,Phường Tân Thới Hiệp,550
8707,Phường Trung Mỹ Tây,550
8708,Phường Tân Hưng Thuận,550
8709,Phường Đông Hưng Thuận,550
8710,Phường Tân Thới Nhất,550
8711,Phường 15,551
8712,Phường 13,551
8713,Phường 17,551
8714,Phường 6,551
8715,Phường 16,551
8716,Phường 12,551
8717,Phường 14,551
8718,Phường 10,551
8719,Phường 05,551
8720,Phường 07,551
8721,Phường 04,551
8722,Phường 01,551
8723,Phường 9,551
8724,Phường 8,551
8725,Phường 11,551
8726,Phường 03,551
8727,Phường 13,552
8728,Phường 11,552
8729,Phường 27,552
8730,Phường 26,552
8731,Phường 12,552
8732,Phường 25,552
8733,Phường 05,552
8734,Phường 07,552
8735,Phường 24,552
8736,Phường 06,552
8737,Phường 14,552
8738,Phường 15,552
8739,Phường 02,552
8740,Phường 01,552
8741,Phường 03,552
8742,Phường 17,552
8743,Phường 21,552
8744,Phường 22,552
8745,Phường 19,552
8746,Phường 28,552
8747,Phường 02,553
8748,Phường 04,553
8749,Phường 12,553
8750,Phường 13,553
8751,Phường 01,553
8752,Phường 03,553
8753,Phường 11,553
8754,Phường 07,553
8755,Phường 05,553
8756,Phường 10,553
8757,Phường 06,553
8758,Phường 08,553
8759,Phường 09,553
8760,Phường 14,553
8761,Phường 15,553
8762,Phường Tân Sơn Nhì,554
8763,Phường Tây Thạnh,554
8764,Phường Sơn Kỳ,554
8765,Phường Tân Quý,554
8766,Phường Tân Thành,554
8767,Phường Phú Thọ Hòa,554
8768,Phường Phú Thạnh,554
8769,Phường Phú Trung,554
8770,Phường Hòa Thạnh,554
8771,Phường Hiệp Tân,554
8772,Phường Tân Thới Hòa,554
8773,Phường 04,555
8774,Phường 05,555
8775,Phường 09,555
8776,Phường 07,555
8777,Phường 03,555
8778,Phường 01,555
8779,Phường 02,555
8780,Phường 08,555
8781,Phường 15,555
8782,Phường 10,555
8783,Phường 11,555
8784,Phường 17,555
8785,Phường 13,555
8786,Phường Linh Xuân,556
8787,Phường Bình Chiểu,556
8788,Phường Linh Trung,556
8789,Phường Tam Bình,556
8790,Phường Tam Phú,556
8791,Phường Hiệp Bình Phước,556
8792,Phường Hiệp Bình Chánh,556
8793,Phường Linh Chiểu,556
8794,Phường Linh Tây,556
8795,Phường Linh Đông,556
8796,Phường Bình Thọ,556
8797,Phường Trường Thọ,556
8798,Phường Long Bình,556
8799,Phường Long Thạnh Mỹ,556
8800,Phường Tân Phú,556
8801,Phường Hiệp Phú,556
8802,Phường Tăng Nhơn Phú A,556
8803,Phường Tăng Nhơn Phú B,556
8804,Phường Phước Long B,556
8805,Phường Phước Long A,556
8806,Phường Trường Thạnh,556
8807,Phường Long Phước,556
8808,Phường Long Trường,556
8809,Phường Phước Bình,556
8810,Phường Phú Hữu,556
8811,Phường Thảo Điền,556
8812,Phường An Phú,556
8813,Phường An Khánh,556
8814,Phường Bình Trưng Đông,556
8815,Phường Bình Trưng Tây,556
8816,Phường Cát Lái,556
8817,Phường Thạnh Mỹ Lợi,556
8818,Phường An Lợi Đông,556
8819,Phường Thủ Thiêm,556
8820,Phường 14,557
8821,Phường 12,557
8822,Phường 11,557
8823,Phường 13,557
8824,Phường Võ Thị Sáu,557
8825,Phường 09,557
8826,Phường 10,557
8827,Phường 04,557
8828,Phường 05,557
8829,Phường 03,557
8830,Phường 02,557
8831,Phường 01,557
